"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","BAL44","PRC44","PMT44","REC44","REP44","BAL45","PRC45","PMT45","REC45","REP45","BAL46","PRC46","PMT46","REC46","REP46","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"30260","Sponsor Assigned",23755028,"08-01-2019","08-31-2019","Ally Bank","04/2019",7824.26,73,"04/2025",0.0824,1,1,"05/2019","True",1,2,0,"KIA","Optima",2,2016,1,9450,98,"Consumer Bureau","674",2,NA,"False",0.0115,"FL",69,NA,1,7593.91,0,0.0824,0.0824,0.01,NA,NA,85.43,NA,7374.46,138.57,277.14,NA,"False",219.45,0,"08-26-2019",0,"Ally Bank","False",NA,NA,NA,0,7292.49,81.97,138.57,NA,0,7195.07,97.42,138.57,NA,0,7093.85,101.22,138.57,NA,0,7025.74,68.11,138.57,NA,0,6936.23,89.51,138.57,NA,0,6842.95,93.28,138.57,NA,0,6842.95,0,0,NA,0,0,6842.95,6899.93,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"prime",5,9,14,0,0,1
"30298","Sponsor Assigned",23756355,"08-01-2019","08-31-2019","Ally Bank","04/2019",16592.23,73,"04/2025",0.0859,1,1,"05/2019","True",1,2,0,"ACURA","TLX",2,2016,1,18200,98,"Consumer Bureau","667",2,NA,"False",0.0594,"CT",69,NA,1,16116.8,296.77,0.0859,0.0859,0.01,NA,NA,179.24,NA,15937.61,296.77,296.77,NA,"False",179.19,0,"08-21-2019",0,"Ally Bank","False",NA,NA,NA,0,15757.11,180.5,296.77,NA,0,15571.58,185.53,296.77,NA,0,15388.41,183.17,296.77,NA,0,15200.28,188.13,296.77,NA,0,15014.21,186.07,296.77,NA,0,14826.68,187.53,296.77,NA,0,14630.82,195.86,296.77,NA,0,14440.5,190.32,296.77,NA,0,0,14440.5,14565.58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"prime",5,10,15,0,0,1
"30315","Sponsor Assigned",22291225,"08-01-2019","08-31-2019","Ally Bank","03/2018",12880.73,73,"03/2024",0.0639,1,1,"04/2018","True",1,2,0,"HYUNDAI","Sonata",2,2015,1,13950,98,"Consumer Bureau","726",2,NA,"False",0.0489,"FL",56,NA,1,10426.84,215.84,0.0639,0.0639,0.01,NA,NA,159.25,NA,10267.58,215.84,215.84,NA,"False",159.26,0,"08-21-2019",0,"Ally Bank","False",NA,NA,NA,0,10107.46,160.12,215.84,NA,0,9944.7,162.76,215.84,NA,0,9782.82,161.88,215.84,NA,0,9618.35,164.47,215.84,NA,0,9454.62,163.73,215.84,NA,0,9289.95,164.67,215.84,NA,0,9121.15,168.8,215.84,NA,0,8954.68,166.47,215.84,NA,0,8785.74,168.94,215.84,NA,0,8617.45,168.29,215.84,NA,0,8446.75,170.7,215.84,NA,0,8276.63,170.12,215.84,NA,0,8105.59,171.04,215.84,NA,0,7932.2,173.39,215.84,NA,0,7759.29,172.91,215.84,NA,0,7584.09,175.2,215.84,NA,0,7409.37,174.72,215.84,NA,0,7233.74,175.63,215.84,NA,0,7053.36,180.38,215.84,NA,0,6875.8,177.56,215.84,NA,0,6696.07,179.73,215.84,NA,0,6516.57,179.5,215.84,NA,0,6334.96,181.61,215.84,NA,0,6153.5,181.46,215.84,NA,0,5971.06,182.44,215.84,NA,0,5786.58,184.48,215.84,NA,0,5602.14,184.44,215.84,NA,0,5415.72,186.42,215.84,NA,0,5229.27,186.45,215.84,NA,0,5041.81,187.46,215.84,NA,0,4850.68,191.13,215.84,NA,0,4661.17,189.51,215.84,NA,0,4469.81,191.36,215.84,NA,0,4278.23,191.58,215.84,NA,0,4084.86,193.37,215.84,NA,0,3891.19,193.67,215.84,NA,0,3696.47,194.72,215.84,NA,0,3500.04,196.43,215.84,NA,0,3303.2,196.84,215.84,NA,0,3104.71,198.49,215.84,NA,0,2905.72,198.99,215.84,NA,0,2705.65,200.07,215.84,NA,0,2503.07,202.58,215.84,NA,0,2300.81,202.26,215.84,NA,0,2097.05,203.76,215.84,NA,0,1892.59,204.46,215.84,NA,0,17,"prime",18,46,64,1,0,0
"30333","Sponsor Assigned",22953242,"08-01-2019","08-31-2019","Ally Bank","09/2018",15500,73,"09/2024",0.0949,1,1,"10/2018","True",1,2,0,"SUBARU","Outback",2,2014,3,14525,98,"Consumer Bureau","722",2,NA,"False",0.1133,"MO",62,NA,1,13476.2,0,0.0949,0.0949,0.01,NA,NA,171.71,NA,13149.84,283.19,549.57,NA,"False",326.36,0,"08-30-2019",0,"Ally Bank","False",NA,NA,NA,0,13149.84,0,0,NA,0,13010.24,139.6,283.19,NA,0,12548.45,461.79,566.38,NA,0,12363.13,185.32,283.19,NA,0,12179.51,183.62,283.19,NA,0,11710.77,468.74,566.38,NA,0,11515.64,195.13,283.19,NA,0,11325.01,190.63,283.19,NA,0,11129.91,195.1,283.19,NA,0,10936.18,193.73,283.19,NA,0,10738.06,198.12,283.19,NA,0,10541.18,196.88,283.19,NA,0,10342.72,198.46,283.19,NA,0,10139.98,202.74,283.19,NA,0,9938.29,201.69,283.19,NA,0,9732.41,205.88,283.19,NA,0,9527.51,204.9,283.19,NA,0,9321.11,206.4,283.19,NA,0,9105.78,215.33,283.19,NA,0,8895.98,209.8,283.19,NA,0,8682.18,213.8,283.19,NA,0,8468.97,213.21,283.19,NA,0,8251.84,217.13,283.19,NA,0,8035.16,216.68,283.19,NA,0,7816.73,218.43,283.19,NA,0,7594.51,222.22,283.19,NA,0,7372.53,221.98,283.19,NA,0,7146.85,225.68,283.19,NA,0,6921.26,225.59,283.19,NA,0,6693.86,227.4,283.19,NA,0,6459.4,234.46,283.19,NA,0,6228.27,231.13,283.19,NA,0,5993.66,234.61,283.19,NA,0,5758.78,234.88,283.19,NA,0,5520.51,238.27,283.19,NA,0,5281.82,238.69,283.19,NA,0,5041.2,240.62,283.19,NA,0,4797.33,243.87,283.19,NA,0,4552.81,244.52,283.19,NA,0,4305.13,247.68,283.19,NA,0,4056.64,248.49,283.19,NA,0,0,4056.64,4095.28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"prime",12,43,55,0,0,1
"30388","Sponsor Assigned",22958524,"08-01-2019","08-31-2019","Ally Bank","09/2018",16345.48,73,"09/2024",0.1334,1,1,"10/2018","True",1,2,0,"KIA","Forte Koup",2,2015,1,11475,98,"Consumer Bureau","716",2,NA,"False",0.121,"NY",62,NA,1,14719.04,66.01,0.1334,0.1334,0.01,NA,NA,164.7,NA,14444.24,332.87,499.32,NA,"False",274.8,0,"08-29-2019",0,"Ally Bank","False",NA,NA,NA,0,14258.69,185.55,332.88,NA,0,14071.23,187.46,332.88,NA,0,13882.21,189.02,332.88,NA,0,13690.95,191.26,332.88,NA,0,13690.95,0,0,NA,0,13577.82,113.13,332.87,NA,0,13391.77,186.05,332.87,NA,0,13210.21,181.56,402.14,NA,0,12952.52,257.69,332.87,NA,0,12766,186.52,332.87,NA,0,12572.72,193.28,332.87,NA,0,12381.91,190.81,332.87,NA,0,12188.94,192.97,332.87,NA,0,11989.35,199.59,332.87,NA,0,11791.95,197.4,332.87,NA,0,11588.02,203.93,332.87,NA,0,11386.08,201.94,332.87,NA,0,11182.21,203.87,332.87,NA,0,10963.77,218.44,332.87,NA,0,10755.12,208.65,332.87,NA,0,10540.17,214.95,332.87,NA,0,10326.72,213.45,332.87,NA,0,10107.08,219.64,332.87,NA,0,9888.72,218.36,332.87,NA,0,9667.89,220.83,332.87,NA,0,9441.02,226.87,332.87,NA,0,9215.12,225.9,332.87,NA,0,8983.29,231.83,332.87,NA,0,8752.2,231.09,332.87,NA,0,8518.49,233.71,332.87,NA,0,8272.79,245.7,332.87,NA,0,8033.65,239.14,332.87,NA,0,7788.86,244.79,332.87,NA,0,7544.24,244.62,332.87,NA,0,7294.09,250.15,332.87,NA,0,7043.86,250.23,332.87,NA,0,6790.8,253.06,332.87,NA,0,6532.39,258.41,332.87,NA,0,6273.53,258.86,332.87,NA,0,6009.45,264.08,332.87,NA,0,5744.67,264.78,332.87,NA,0,5476.89,267.78,332.87,NA,0,5200.07,276.82,332.87,NA,0,4926.12,273.95,332.87,NA,0,4647.26,278.86,332.87,NA,0,4367.04,280.22,332.87,NA,0,11,"near_prime",12,46,58,1,0,0
"30400","Sponsor Assigned",22222565,"08-01-2019","08-31-2019","Ally Bank","03/2018",6735.92,73,"03/2024",0.0559,1,1,"04/2018","True",1,2,0,"CHEVROLET","Sonic",2,2016,1,8500,98,"Consumer Bureau","698",2,NA,"False",0.0614,"ME",56,NA,1,4865.93,0,0.0559,0.0559,0.01,NA,NA,84.77,NA,4865.93,110.59,0,NA,"False",0,0,"07-30-2019",0,"Ally Bank","False",NA,NA,NA,0,4865.93,0,0,NA,0,4865.93,0,0,NA,0,4614.19,251.74,336.69,NA,0,4614.19,0,0,NA,0,4614.19,0,0,NA,0,4614.19,0,0,NA,0,4375.53,238.66,331.77,NA,0,4375.53,0,0,NA,0,4375.53,0,0,NA,0,4375.53,0,0,NA,0,4113.03,262.5,332,NA,0,4113.03,0,0,NA,0,3832.66,280.37,330,NA,0,3832.66,0,0,NA,0,3832.66,0,0,NA,0,3832.66,0,0,NA,0,3558.49,274.17,331.54,NA,0,3558.49,0,0,NA,0,3267.33,291.16,336.39,NA,0,3267.33,0,0,NA,0,3267.33,0,0,NA,0,3267.33,0,0,NA,0,2983.83,283.5,331.54,NA,0,2983.83,0,0,NA,0,2983.83,0,0,NA,0,2693.42,290.41,331.54,NA,0,2693.42,0,0,NA,0,2392.82,300.6,331.54,NA,0,2392.82,0,0,NA,0,2392.82,0,0,NA,0,2096,296.82,332,NA,0,2096,0,0,NA,0,2096,0,0,NA,0,2096,0,0,NA,0,1798.03,297.97,332,NA,0,1798.03,0,0,NA,0,1489.71,308.32,332,NA,0,1489.71,0,0,NA,0,1489.71,0,0,NA,0,1172.31,317.4,332,NA,0,1172.31,0,0,NA,0,1172.31,0,0,NA,0,860.78,311.53,332,NA,0,860.78,0,0,NA,0,860.78,0,0,NA,0,539.06,321.72,332,NA,0,17,"prime",18,1,19,0,1,0
"30428","Sponsor Assigned",22257617,"08-01-2019","08-31-2019","Ally Bank","03/2018",9771.49,73,"03/2024",0.1174,1,1,"04/2018","True",1,2,0,"MITSUBISHI","Mirage G4",2,2017,1,6825,98,"Consumer Bureau","722",2,NA,"False",0.1055,"FL",56,NA,1,8158.32,189.96,0.1174,0.1174,0.01,NA,NA,108.61,NA,8049.7,189.96,189.96,NA,"False",108.62,0,"08-14-2019",0,"Ally Bank","False",NA,NA,NA,0,7940,109.7,189.96,NA,0,7826.65,113.35,189.96,NA,0,7714.72,111.93,189.96,NA,0,7599.2,115.52,189.96,NA,0,7482.49,116.71,189.96,NA,0,7366.93,115.56,189.96,NA,0,7247.86,119.07,189.96,NA,0,7247.86,0,0,NA,0,7247.86,0,0,NA,0,7247.86,0,0,NA,0,7247.86,0,0,NA,0,7247.86,0,189.96,NA,0,7247.86,0,189.96,NA,0,7175.5,72.36,189.96,NA,0,7056.89,118.61,189.96,NA,0,6934.84,122.05,189.96,NA,0,6813.92,120.92,189.96,NA,0,6694.09,119.83,189.96,NA,0,6555.8,138.29,189.96,NA,0,6424.88,130.92,189.96,NA,0,6151.82,273.06,379.92,NA,0,6019.24,132.58,189.96,NA,0,6019.24,0,0,NA,0,5762.09,257.15,379.92,NA,0,5762.09,0,0,NA,0,5635.14,126.95,189.96,NA,0,5497.74,137.4,189.96,NA,0,5373.21,124.53,189.96,NA,0,5240.28,132.93,189.96,NA,0,5102.57,137.71,189.96,NA,0,4950.36,152.21,189.96,NA,0,4809.76,140.6,189.96,NA,0,4664.66,145.1,189.96,NA,0,4534.71,129.95,189.96,NA,0,4388.51,146.2,189.96,NA,0,4238.07,150.44,189.96,NA,0,4086.28,151.79,189.96,NA,0,3944.95,141.33,189.96,NA,0,3793.06,151.89,189.96,NA,0,3639.7,153.36,189.96,NA,0,3486.03,153.67,189.96,NA,0,3321.86,164.17,189.96,NA,0,3165.02,156.84,189.96,NA,0,3009.67,155.35,189.96,NA,0,2842.94,166.73,189.96,NA,0,2687.73,155.21,189.96,NA,0,17,"near_prime",18,9,27,0,1,0
"30436","Sponsor Assigned",22921920,"08-01-2019","08-31-2019","Ally Bank","08/2018",18395.94,73,"08/2024",0.0714,1,1,"09/2018","True",1,2,0,"VOLKSWAGEN","Jetta",2,2015,1,13150,98,"Consumer Bureau","761",2,NA,"False",0.061,"MD",61,NA,1,16069.02,314.87,0.0714,0.0714,0.01,NA,NA,217.44,NA,15848.44,314.87,314.87,NA,"False",220.58,0,"08-28-2019",0,"Ally Bank","False",NA,NA,NA,0,15635.87,212.57,314.87,NA,0,15406.63,229.24,314.87,NA,0,15185.18,221.45,314.87,NA,0,14965.36,219.82,314.87,NA,0,14735.17,230.19,314.87,NA,0,14509.41,225.76,314.87,NA,0,14276.63,232.78,314.87,NA,0,14048.1,228.53,314.87,NA,0,13815.45,232.65,314.87,NA,0,13584.13,231.32,314.87,NA,0,13348.76,235.37,314.87,NA,0,13114.62,234.14,314.87,NA,0,12879.06,235.56,314.87,NA,0,12639.56,239.5,314.87,NA,0,12401.13,238.43,314.87,NA,0,12158.84,242.29,314.87,NA,0,11917.68,241.16,314.87,NA,0,0,11917.68,11947.99,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"prime",13,19,32,0,0,1
"30484","Sponsor Assigned",22946197,"08-01-2019","08-31-2019","Ally Bank","09/2018",6000,73,"09/2024",0.1039,1,1,"10/2018","True",1,2,0,"TOYOTA","Corolla",2,2014,1,8775,98,"Consumer Bureau","690",2,NA,"False",0.0012,"OH",62,NA,1,5387.17,112.82,0.1039,0.1039,0.01,NA,NA,65.25,NA,5321.88,112.82,112.82,NA,"False",65.29,0,"08-15-2019",0,"Ally Bank","False",NA,NA,NA,0,5256.02,65.86,112.82,NA,0,5188.08,67.94,112.82,NA,0,5121.04,67.04,112.82,NA,0,5051.95,69.09,112.82,NA,0,4983.66,68.29,112.82,NA,0,4914.7,68.96,112.82,NA,0,4842.34,72.36,112.82,NA,0,4772.13,70.21,112.82,NA,0,4699.95,72.18,112.82,NA,0,4628.49,71.46,112.82,NA,0,4555.09,73.4,112.82,NA,0,4482.36,72.73,112.82,NA,0,4408.99,73.37,112.82,NA,0,4333.72,75.27,112.82,NA,0,4259.04,74.68,112.82,NA,0,4182.49,76.55,112.82,NA,0,4106.52,75.97,112.82,NA,0,4029.94,76.58,112.82,NA,0,3949.24,80.7,112.82,NA,0,3871.27,77.97,112.82,NA,0,3791.51,79.76,112.82,NA,0,3712.15,79.36,112.82,NA,0,3631.03,81.12,112.82,NA,0,3550.25,80.78,112.82,NA,0,3468.76,81.49,112.82,NA,0,3385.56,83.2,112.82,NA,0,3302.62,82.94,112.82,NA,0,3218,84.62,112.82,NA,0,3133.58,84.42,112.82,NA,0,3048.41,85.17,112.82,NA,0,2959.89,88.52,112.82,NA,0,2873.19,86.7,112.82,NA,0,2784.91,88.28,112.82,NA,0,2696.67,88.24,112.82,NA,0,2606.88,89.79,112.82,NA,0,2517.06,89.82,112.82,NA,0,2426.45,90.61,112.82,NA,0,2334.35,92.1,112.82,NA,0,2242.13,92.22,112.82,NA,0,2148.46,93.67,112.82,NA,0,2054.6,93.86,112.82,NA,0,1959.91,94.69,112.82,NA,0,1862.71,97.2,112.82,NA,0,1766.33,96.38,112.82,NA,0,1668.59,97.74,112.82,NA,0,1570.49,98.1,112.82,NA,0,11,"near_prime",12,46,58,1,0,0
"30556","Sponsor Assigned",22128142,"08-01-2019","08-31-2019","Ally Bank","02/2018",12431.41,73,"02/2024",0.0659,1,1,"03/2018","True",1,2,0,"BMW","3 series",2,2014,1,17450,98,"Consumer Bureau","666",2,NA,"False",0.0396,"MO",55,NA,1,9743.78,0,0.0659,0.0659,0.01,NA,NA,154.41,NA,9588.23,210.08,210.08,NA,"False",155.55,0,"08-28-2019",0,"Ally Bank","False",NA,NA,NA,0,9431.81,156.42,210.08,NA,0,9272.81,159,210.08,NA,0,9114.62,158.19,210.08,NA,0,8953.9,160.72,210.08,NA,0,8793.82,160.08,210.08,NA,0,6760.7,2033.12,2075.89,NA,0,6585.92,174.78,210.08,NA,0,6412.6,173.32,210.08,NA,0,6237.16,175.44,210.08,NA,0,6061.89,175.27,210.08,NA,0,5884.55,177.34,210.08,NA,0,5707.32,177.23,210.08,NA,0,5529.1,178.22,210.08,NA,0,5348.89,180.21,210.08,NA,0,5168.67,180.22,210.08,NA,0,4986.51,182.16,210.08,NA,0,4804.33,182.18,210.08,NA,0,4621.14,183.19,210.08,NA,0,4434.42,186.72,210.08,NA,0,4249.16,185.26,210.08,NA,0,4062.1,187.06,210.08,NA,0,3874.76,187.34,210.08,NA,0,3685.67,189.09,210.08,NA,0,3496.22,189.45,210.08,NA,0,3305.71,190.51,210.08,NA,0,3113.54,192.17,210.08,NA,0,2920.89,192.65,210.08,NA,0,0,2920.89,2924.05,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"prime",19,29,48,0,0,1
"30558","Sponsor Assigned",22130607,"08-01-2019","08-31-2019","Ally Bank","02/2018",8282,73,"02/2024",0.1225,1,1,"03/2018","True",1,2,0,"CHEVROLET","Sonic",2,2013,1,5450,98,"Consumer Bureau","729",2,NA,"False",0.0526,"AR",55,NA,1,6807.31,162.91,0.1225,0.1225,0.01,NA,NA,91.92,NA,6728.84,162.99,163,NA,"False",78.47,0,"08-05-2019",0,"Ally Bank","False",NA,NA,NA,0,6638.1,90.74,163,NA,0,6541.93,96.17,163,NA,0,6444.79,97.14,163,NA,0,6348.84,95.95,163,NA,0,6249.75,99.09,163,NA,0,6143.23,106.52,163,NA,0,6050.14,93.09,163,NA,0,5949.91,100.23,163,NA,0,5842.67,107.24,163,NA,0,5744.2,98.47,163,NA,0,5638.88,105.32,163,NA,0,5534.39,104.49,163,NA,0,5426.96,107.43,163,NA,0,5318.45,108.51,163,NA,0,5210.63,107.82,163,NA,0,5105.18,105.45,163,NA,0,4991.75,113.43,163,NA,0,4880.68,111.07,163,NA,0,4779.93,100.75,163,NA,0,4649.01,130.92,163,NA,0,4534.38,114.63,163,NA,0,4418.56,115.82,163,NA,0,4300.05,118.51,163,NA,0,4180.35,119.7,163,NA,0,4062.25,118.1,163,NA,0,3941.51,120.74,163,NA,0,3818.2,123.31,163,NA,0,3693.64,124.56,163,NA,0,3569.07,124.57,163,NA,0,3447.99,121.08,163,NA,0,3312.76,135.23,163,NA,0,3182,130.76,163,NA,0,3052.11,129.89,163,NA,0,2918.82,133.29,163,NA,0,2788.15,130.67,163,NA,0,2653.16,134.99,164,NA,0,2518.76,134.4,162,NA,0,2381.12,137.64,163,NA,0,2242.09,139.03,163,NA,0,2101.66,140.43,163,NA,0,1961.94,139.72,163,NA,0,1819.35,142.59,163,NA,0,1673.45,145.9,163,NA,0,1527.3,146.15,163,NA,0,1379.68,147.62,163,NA,0,1230.57,149.11,163,NA,0,18,"near_prime",19,46,65,1,0,0
"30576","Sponsor Assigned",23742310,"08-01-2019","08-31-2019","Ally Bank","04/2019",15238.31,73,"04/2025",0.1389,1,1,"05/2019","True",1,2,0,"FORD","Focus",2,2017,1,10300,98,"Consumer Bureau","737",2,NA,"False",0.1166,"MN",69,NA,1,14804.83,314.88,0.1389,0.1389,0.01,NA,NA,139.1,NA,14715.3,314.88,314.88,NA,"False",89.53,0,"08-13-2019",0,"Ally Bank","False",NA,NA,NA,0,14613.21,102.09,314.88,NA,0,14392.86,220.35,314.88,NA,0,14297.06,95.8,314.88,NA,0,14134.51,162.55,314.88,NA,0,14039.83,94.68,314.88,NA,0,13874.14,165.69,314.88,NA,0,13654.04,220.1,314.88,NA,0,13520.52,133.52,314.88,NA,0,13520.52,0,0,NA,0,13520.52,0,0,NA,0,13520.52,0,314.88,NA,0,13520.52,0,314.88,NA,0,13432.78,87.74,314.88,NA,0,13391.69,41.09,188.93,NA,0,13391.69,0,0,NA,0,13391.69,0,125.95,NA,0,13391.69,0,0,NA,0,13391.69,0,0,NA,0,13391.69,0,500,NA,0,13391.69,0,0,NA,0,13391.69,0,0,NA,0,13391.69,0,0,NA,0,0,0,0,NA,6539.25,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,4,"near_prime",5,21,26,0,1,0
